2025-12-08 23:21:36,464 - INFO - Args: {'scenario': 'grad', 'seed': 0, 'batch_size_images': 16, 'event_batch_size': 65536, 'events_per_image': 4096, 'run_name': 'grad_poisson_20251208_232134', 'log_interval': 125, 'num_epochs': 30, 'T_unsup1': 100, 'T_unsup2': 100, 'T_semi': 100, 'T_sup': 25, 'spike_array_len': 6, 'sigma_unsup1': 0.1, 'sigma_unsup2': 0.1, 'sigma_semi': 0.1, 'sigma_sup': 0.1, 'N_E': 100, 'N_hidden': 256, 'dt': 1.0, 'layer_index_scale': 1.0, 'lr_actor': 0.001, 'lr_critic': 0.001, 'ppo_eps': 0.2, 'ppo_epochs': 2, 'ppo_batch_size': 4096, 'exc_clip_min': 0.0, 'exc_clip_max': 1.0, 'w_clip_min': -1.0, 'w_clip_max': 1.0, 'inh_clip_min': 0.0, 'inh_clip_max': 1.0, 'local_lr': 0.01, 'rho_target': 0.1, 'alpha_sparse': 1.0, 'alpha_div': 0.1, 'alpha_stab': 0.1, 'beta_margin': 0.5, 'alpha_align': 0.1, 'max_rate': 0.25, 'sup_input_encoding': 'poisson', 'log_gradient_stats': False, 'result_dir': '/home/yongokhan/바탕화면/snn/RL_SNN/results/grad/grad_poisson_20251208_232134', 'log_dir': '/home/yongokhan/바탕화면/snn/RL_SNN/results/grad/grad_poisson_20251208_232134'}
2025-12-08 23:21:36,464 - INFO - Starting scenario: grad
2025-12-08 23:21:36,464 - INFO - Results will be saved to: /home/yongokhan/바탕화면/snn/RL_SNN/results/grad/grad_poisson_20251208_232134
2025-12-08 23:21:36,464 - INFO - Logs will be saved to: /home/yongokhan/바탕화면/snn/RL_SNN/results/grad/grad_poisson_20251208_232134
2025-12-08 23:22:08,042 - INFO - Epoch 1 | Batch 125/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0158
2025-12-09 00:56:43,579 - INFO - Epoch 7 | Batch 2750/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0157
2025-12-09 00:57:14,036 - INFO - Epoch 7 | Batch 2875/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0157
2025-12-09 00:57:44,254 - INFO - Epoch 7 | Batch 3000/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 00:58:14,865 - INFO - Epoch 7 | Batch 3125/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0155
2025-12-09 00:58:45,483 - INFO - Epoch 7 | Batch 3250/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0156
2025-12-09 00:59:15,955 - INFO - Epoch 7 | Batch 3375/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 01:00:02,369 - INFO - Epoch 8 | Batch 125/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 01:00:32,822 - INFO - Epoch 8 | Batch 250/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0156
2025-12-09 01:01:02,823 - INFO - Epoch 8 | Batch 375/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0155
2025-12-09 01:01:33,538 - INFO - Epoch 8 | Batch 500/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0155
2025-12-09 01:02:04,024 - INFO - Epoch 8 | Batch 625/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 01:02:34,686 - INFO - Epoch 8 | Batch 750/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 01:03:05,314 - INFO - Epoch 8 | Batch 875/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 01:03:35,843 - INFO - Epoch 8 | Batch 1000/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 01:04:06,415 - INFO - Epoch 8 | Batch 1125/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0156
2025-12-09 01:04:36,930 - INFO - Epoch 8 | Batch 1250/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 01:05:07,580 - INFO - Epoch 8 | Batch 1375/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0155
2025-12-09 01:05:38,309 - INFO - Epoch 8 | Batch 1500/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 01:06:08,884 - INFO - Epoch 8 | Batch 1625/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0157
2025-12-09 01:06:39,466 - INFO - Epoch 8 | Batch 1750/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 01:07:10,011 - INFO - Epoch 8 | Batch 1875/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0158
2025-12-09 01:07:40,711 - INFO - Epoch 8 | Batch 2000/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0157
2025-12-09 01:08:11,408 - INFO - Epoch 8 | Batch 2125/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 01:08:42,179 - INFO - Epoch 8 | Batch 2250/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0156
2025-12-09 01:09:12,709 - INFO - Epoch 8 | Batch 2375/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0155
2025-12-09 01:09:43,289 - INFO - Epoch 8 | Batch 2500/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 01:10:13,793 - INFO - Epoch 8 | Batch 2625/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 01:10:44,387 - INFO - Epoch 8 | Batch 2750/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0157
2025-12-09 01:11:14,808 - INFO - Epoch 8 | Batch 2875/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 01:11:45,348 - INFO - Epoch 8 | Batch 3000/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0155
2025-12-09 01:12:15,818 - INFO - Epoch 8 | Batch 3125/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 01:12:46,053 - INFO - Epoch 8 | Batch 3250/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0154
2025-12-09 01:13:16,488 - INFO - Epoch 8 | Batch 3375/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 01:14:02,523 - INFO - Epoch 9 | Batch 125/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 01:14:33,463 - INFO - Epoch 9 | Batch 250/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0157
2025-12-09 01:15:04,169 - INFO - Epoch 9 | Batch 375/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 01:15:34,719 - INFO - Epoch 9 | Batch 500/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0158
2025-12-09 01:16:05,263 - INFO - Epoch 9 | Batch 625/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 01:16:35,783 - INFO - Epoch 9 | Batch 750/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0154
2025-12-09 01:17:06,264 - INFO - Epoch 9 | Batch 875/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 01:17:36,854 - INFO - Epoch 9 | Batch 1000/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0158
2025-12-09 01:18:07,558 - INFO - Epoch 9 | Batch 1125/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0155
2025-12-09 01:18:37,740 - INFO - Epoch 9 | Batch 1250/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 01:19:08,460 - INFO - Epoch 9 | Batch 1375/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0158
2025-12-09 01:19:39,089 - INFO - Epoch 9 | Batch 1500/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 01:20:09,680 - INFO - Epoch 9 | Batch 1625/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 01:20:40,277 - INFO - Epoch 9 | Batch 1750/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 01:21:10,655 - INFO - Epoch 9 | Batch 1875/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 01:21:41,162 - INFO - Epoch 9 | Batch 2000/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 01:22:11,776 - INFO - Epoch 9 | Batch 2125/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0158
2025-12-09 01:22:42,517 - INFO - Epoch 9 | Batch 2250/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 01:23:12,979 - INFO - Epoch 9 | Batch 2375/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 01:23:43,743 - INFO - Epoch 9 | Batch 2500/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 01:24:14,625 - INFO - Epoch 9 | Batch 2625/3375 | Acc 0.3125 | Reward -0.0000 | Active 0.0157
2025-12-09 01:24:45,512 - INFO - Epoch 9 | Batch 2750/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 01:25:16,244 - INFO - Epoch 9 | Batch 2875/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 01:25:46,848 - INFO - Epoch 9 | Batch 3000/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 01:26:17,743 - INFO - Epoch 9 | Batch 3125/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0155
2025-12-09 01:26:48,346 - INFO - Epoch 9 | Batch 3250/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 01:27:18,731 - INFO - Epoch 9 | Batch 3375/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 01:28:04,476 - INFO - Epoch 10 | Batch 125/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 01:28:35,193 - INFO - Epoch 10 | Batch 250/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0158
2025-12-09 01:29:05,826 - INFO - Epoch 10 | Batch 375/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0158
2025-12-09 01:29:36,681 - INFO - Epoch 10 | Batch 500/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0154
2025-12-09 01:30:07,543 - INFO - Epoch 10 | Batch 625/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0157
2025-12-09 01:30:38,178 - INFO - Epoch 10 | Batch 750/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 01:31:08,754 - INFO - Epoch 10 | Batch 875/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0155
2025-12-09 01:31:39,457 - INFO - Epoch 10 | Batch 1000/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0157
2025-12-09 01:32:09,981 - INFO - Epoch 10 | Batch 1125/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0158
2025-12-09 01:32:40,166 - INFO - Epoch 10 | Batch 1250/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0158
2025-12-09 01:33:10,817 - INFO - Epoch 10 | Batch 1375/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 01:33:41,571 - INFO - Epoch 10 | Batch 1500/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0158
2025-12-09 01:34:11,751 - INFO - Epoch 10 | Batch 1625/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0154
2025-12-09 01:34:42,314 - INFO - Epoch 10 | Batch 1750/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 01:35:13,022 - INFO - Epoch 10 | Batch 1875/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 01:35:43,650 - INFO - Epoch 10 | Batch 2000/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 01:36:14,162 - INFO - Epoch 10 | Batch 2125/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0158
2025-12-09 01:36:44,833 - INFO - Epoch 10 | Batch 2250/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0158
2025-12-09 01:37:15,620 - INFO - Epoch 10 | Batch 2375/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0158
2025-12-09 01:37:46,519 - INFO - Epoch 10 | Batch 2500/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0157
2025-12-09 01:38:17,116 - INFO - Epoch 10 | Batch 2625/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 01:38:47,345 - INFO - Epoch 10 | Batch 2750/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0157
2025-12-09 01:39:17,754 - INFO - Epoch 10 | Batch 2875/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 01:39:48,013 - INFO - Epoch 10 | Batch 3000/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 01:40:18,395 - INFO - Epoch 10 | Batch 3125/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0157
2025-12-09 01:40:49,001 - INFO - Epoch 10 | Batch 3250/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0155
2025-12-09 01:41:19,623 - INFO - Epoch 10 | Batch 3375/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 01:42:06,353 - INFO - Epoch 11 | Batch 125/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0157
2025-12-09 01:42:36,994 - INFO - Epoch 11 | Batch 250/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0158
2025-12-09 01:43:07,355 - INFO - Epoch 11 | Batch 375/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 01:43:37,882 - INFO - Epoch 11 | Batch 500/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 01:44:08,721 - INFO - Epoch 11 | Batch 625/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 01:44:39,346 - INFO - Epoch 11 | Batch 750/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0158
2025-12-09 01:45:09,627 - INFO - Epoch 11 | Batch 875/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0158
2025-12-09 01:45:39,986 - INFO - Epoch 11 | Batch 1000/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0154
2025-12-09 01:46:10,351 - INFO - Epoch 11 | Batch 1125/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0158
2025-12-09 01:46:40,895 - INFO - Epoch 11 | Batch 1250/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 01:47:11,590 - INFO - Epoch 11 | Batch 1375/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 01:47:42,206 - INFO - Epoch 11 | Batch 1500/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0157
2025-12-09 01:48:12,544 - INFO - Epoch 11 | Batch 1625/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 01:48:43,135 - INFO - Epoch 11 | Batch 1750/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 01:49:13,644 - INFO - Epoch 11 | Batch 1875/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 01:49:44,230 - INFO - Epoch 11 | Batch 2000/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 01:50:14,787 - INFO - Epoch 11 | Batch 2125/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 01:50:45,443 - INFO - Epoch 11 | Batch 2250/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 01:51:15,968 - INFO - Epoch 11 | Batch 2375/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 01:51:46,289 - INFO - Epoch 11 | Batch 2500/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0157
2025-12-09 01:52:16,609 - INFO - Epoch 11 | Batch 2625/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 01:52:46,838 - INFO - Epoch 11 | Batch 2750/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 01:53:17,371 - INFO - Epoch 11 | Batch 2875/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0158
2025-12-09 01:53:48,256 - INFO - Epoch 11 | Batch 3000/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0157
2025-12-09 01:54:18,572 - INFO - Epoch 11 | Batch 3125/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 01:54:48,929 - INFO - Epoch 11 | Batch 3250/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0155
2025-12-09 01:55:19,511 - INFO - Epoch 11 | Batch 3375/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0156
2025-12-09 01:56:06,440 - INFO - Epoch 12 | Batch 125/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0157
2025-12-09 01:56:36,918 - INFO - Epoch 12 | Batch 250/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0157
2025-12-09 01:57:07,621 - INFO - Epoch 12 | Batch 375/3375 | Acc 0.3125 | Reward -0.0000 | Active 0.0157
2025-12-09 01:57:38,253 - INFO - Epoch 12 | Batch 500/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 01:58:09,090 - INFO - Epoch 12 | Batch 625/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0158
2025-12-09 01:58:39,664 - INFO - Epoch 12 | Batch 750/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 01:59:10,062 - INFO - Epoch 12 | Batch 875/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 01:59:40,571 - INFO - Epoch 12 | Batch 1000/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 02:00:11,129 - INFO - Epoch 12 | Batch 1125/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0157
2025-12-09 02:00:41,462 - INFO - Epoch 12 | Batch 1250/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 02:01:12,160 - INFO - Epoch 12 | Batch 1375/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 02:01:42,611 - INFO - Epoch 12 | Batch 1500/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0157
2025-12-09 02:02:12,905 - INFO - Epoch 12 | Batch 1625/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 02:02:43,378 - INFO - Epoch 12 | Batch 1750/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0157
2025-12-09 02:03:13,846 - INFO - Epoch 12 | Batch 1875/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0160
2025-12-09 02:03:44,272 - INFO - Epoch 12 | Batch 2000/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 02:04:14,626 - INFO - Epoch 12 | Batch 2125/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0158
2025-12-09 02:04:45,326 - INFO - Epoch 12 | Batch 2250/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0158
2025-12-09 02:05:15,924 - INFO - Epoch 12 | Batch 2375/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 02:05:46,271 - INFO - Epoch 12 | Batch 2500/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0157
2025-12-09 02:06:16,869 - INFO - Epoch 12 | Batch 2625/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0158
2025-12-09 02:06:47,372 - INFO - Epoch 12 | Batch 2750/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 02:07:17,956 - INFO - Epoch 12 | Batch 2875/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 02:07:48,591 - INFO - Epoch 12 | Batch 3000/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0157
2025-12-09 02:08:19,330 - INFO - Epoch 12 | Batch 3125/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 02:08:49,945 - INFO - Epoch 12 | Batch 3250/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 02:09:20,520 - INFO - Epoch 12 | Batch 3375/3375 | Acc 0.3125 | Reward -0.0000 | Active 0.0158
2025-12-09 02:10:07,172 - INFO - Epoch 13 | Batch 125/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0157
2025-12-09 02:10:37,967 - INFO - Epoch 13 | Batch 250/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 02:11:08,778 - INFO - Epoch 13 | Batch 375/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 02:11:39,155 - INFO - Epoch 13 | Batch 500/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 02:12:09,599 - INFO - Epoch 13 | Batch 625/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 02:12:40,064 - INFO - Epoch 13 | Batch 750/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 02:13:10,581 - INFO - Epoch 13 | Batch 875/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0157
2025-12-09 02:13:41,156 - INFO - Epoch 13 | Batch 1000/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0158
2025-12-09 02:14:11,516 - INFO - Epoch 13 | Batch 1125/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0157
2025-12-09 02:14:41,841 - INFO - Epoch 13 | Batch 1250/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 02:15:12,286 - INFO - Epoch 13 | Batch 1375/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0155
2025-12-09 02:15:42,820 - INFO - Epoch 13 | Batch 1500/3375 | Acc 0.3125 | Reward -0.0000 | Active 0.0158
2025-12-09 02:16:13,288 - INFO - Epoch 13 | Batch 1625/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 02:16:43,982 - INFO - Epoch 13 | Batch 1750/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0157
2025-12-09 02:17:14,387 - INFO - Epoch 13 | Batch 1875/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0158
2025-12-09 02:17:44,876 - INFO - Epoch 13 | Batch 2000/3375 | Acc 0.3125 | Reward -0.0000 | Active 0.0157
2025-12-09 02:18:15,589 - INFO - Epoch 13 | Batch 2125/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0158
2025-12-09 02:18:45,904 - INFO - Epoch 13 | Batch 2250/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0158
2025-12-09 02:19:16,654 - INFO - Epoch 13 | Batch 2375/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 02:19:47,232 - INFO - Epoch 13 | Batch 2500/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0157
2025-12-09 02:20:17,884 - INFO - Epoch 13 | Batch 2625/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 02:20:48,657 - INFO - Epoch 13 | Batch 2750/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0158
2025-12-09 02:21:19,552 - INFO - Epoch 13 | Batch 2875/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 02:21:50,042 - INFO - Epoch 13 | Batch 3000/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 02:22:20,290 - INFO - Epoch 13 | Batch 3125/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 02:22:50,831 - INFO - Epoch 13 | Batch 3250/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 02:23:21,498 - INFO - Epoch 13 | Batch 3375/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0157
2025-12-09 02:24:08,234 - INFO - Epoch 14 | Batch 125/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 02:24:38,965 - INFO - Epoch 14 | Batch 250/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0158
2025-12-09 02:25:09,560 - INFO - Epoch 14 | Batch 375/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 02:25:40,286 - INFO - Epoch 14 | Batch 500/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0155
2025-12-09 02:26:10,944 - INFO - Epoch 14 | Batch 625/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 02:26:41,626 - INFO - Epoch 14 | Batch 750/3375 | Acc 0.2500 | Reward -0.0000 | Active 0.0156
2025-12-09 02:27:12,091 - INFO - Epoch 14 | Batch 875/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0158
2025-12-09 02:27:42,441 - INFO - Epoch 14 | Batch 1000/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0157
2025-12-09 02:28:13,098 - INFO - Epoch 14 | Batch 1125/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0158
2025-12-09 02:28:43,742 - INFO - Epoch 14 | Batch 1250/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0158
2025-12-09 02:29:14,261 - INFO - Epoch 14 | Batch 1375/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0158
2025-12-09 02:29:44,777 - INFO - Epoch 14 | Batch 1500/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0158
2025-12-09 02:30:15,386 - INFO - Epoch 14 | Batch 1625/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 02:30:46,035 - INFO - Epoch 14 | Batch 1750/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0155
2025-12-09 02:31:16,564 - INFO - Epoch 14 | Batch 1875/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 02:31:46,902 - INFO - Epoch 14 | Batch 2000/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0157
2025-12-09 02:32:17,319 - INFO - Epoch 14 | Batch 2125/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0156
2025-12-09 02:32:48,175 - INFO - Epoch 14 | Batch 2250/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0156
2025-12-09 02:33:18,822 - INFO - Epoch 14 | Batch 2375/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 02:33:49,471 - INFO - Epoch 14 | Batch 2500/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0158
2025-12-09 02:34:19,936 - INFO - Epoch 14 | Batch 2625/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0156
2025-12-09 02:34:50,420 - INFO - Epoch 14 | Batch 2750/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0158
2025-12-09 02:35:21,099 - INFO - Epoch 14 | Batch 2875/3375 | Acc 0.1250 | Reward -0.0000 | Active 0.0157
2025-12-09 02:35:51,617 - INFO - Epoch 14 | Batch 3000/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0158
2025-12-09 02:36:22,336 - INFO - Epoch 14 | Batch 3125/3375 | Acc 0.0625 | Reward -0.0000 | Active 0.0158
2025-12-09 02:36:53,165 - INFO - Epoch 14 | Batch 3250/3375 | Acc 0.0000 | Reward -0.0000 | Active 0.0155
2025-12-09 02:37:24,040 - INFO - Epoch 14 | Batch 3375/3375 | Acc 0.1875 | Reward -0.0000 | Active 0.0158
